Title,URL,Procesado,Nota,Votos,Año,Reparto,Director,Compañias,Coproduccion,Generos,Premios
El Reino,https://www.filmaffinity.com/es/film140455.html,Sí,7.3,30315.0,2018.0,"Antonio de la Torre, Josep Maria Pou, Nacho Fresneda, Ana Wagener, Mónica López, Bárbara Lennie, Luis Zahera, Francisco Reyes, María de Nati, Paco Revilla, Sonia Almarcha, David Lorente, Andrés Lima, Óscar de la Fuente, Laia Manzanares, Max Marieges",Rodrigo Sorogoyen,"Tornasol Films, Trianera PC AIE, Atresmedia Cine, Le Pacte, Mondex & Cie, Bowfinger International Pictures",España-Francia;Tornasol,"Thriller, Intriga, Drama, Política, Crimen","2018: 7 Premios Goya: incluyendo mejor director, guion y actor. 13 nom., 
2018: Festival de San Sebastián: Sección Oficial, 
2018: Festival Internacional de Toronto TIFF: Sección World Contemporary Cinema, 
2019: Premios Platino: Mejor actor (Antonio de la Torre) y montaje. 4 nominaciones, 
2018: Premios Forqué: Mejor actor (Antonio de la Torre). 2 nominaciones, 
2018: 5 Premios Feroz: incluyendo mejor película, director y actor. 10 nominaciones"
El crack,https://www.filmaffinity.com/es/film968154.html,Sí,7.3,11133.0,1981.0,"Alfredo Landa, María Casanova, José Bódalo, Manuel Tejada, Miguel Rellán, Manuel Lorenzo, Raúl Fraire",José Luis Garci,"Nickel Odeon Dos, Acuarius Films",Odeon,"Intriga, Cine negro, Neo-noir",
La vaquilla,https://www.filmaffinity.com/es/film630958.html,Sí,7.3,16858.0,1985.0,"Alfredo Landa, Guillermo Montesinos, Santiago Ramos, José Sacristán, Carles Velat, Eduardo Calvo, Violeta Cela, Agustín González, María Luisa Ponte, Juanjo Puigcorbé, Amelia de la Torre, Carlos Tristancho, Valeriano Andrés",Luis García Berlanga,"InCine S.A, Jet Films, Alfredo Matas","S.A,Jet","Comedia, Guerra Civil Española, Toros",
El laberinto del fauno,https://www.filmaffinity.com/es/film977734.html,Sí,7.3,119505.0,2006.0,"Ivana Baquero, Sergi López, Maribel Verdú, Doug Jones, Ariadna Gil, Álex Angulo, Federico Luppi, Roger Casamajor, Fernando Tielve, Pepa Pedroche, José Luis Torrijo, Iván Massagué, César Vea",Guillermo del Toro,"Estudios Picasso, Tequila Gang, Telecinco, Sententia Entertainment, Esperanto Filmoj, Wild Bunch, Guillermo del Toro, Belén Atienza",España-México-Estados,"Fantástico, Drama, Thriller, Vida rural, Años 40, Posguerra española, Monstruos, Cuentos","2006: 3 Oscars: Mejor fotografía, dirección artística, maquillaje. 6 Nominaciones, 
2006: Globos de oro: Nominada a Mejor película de habla no inglesa (México), 
2006: 3 Premios BAFTA: Mejor vestuario, maquillaje y película de habla no inglesa. 8 nom., 
2006: 7 Premios Goya, incluyendo guión original y actriz revelación (Baquero), 
2006: Festival de Cannes: Nominada a la Palma de Oro (mejor película), 
2006: Círculo de Críticos de Nueva York: Mejor fotografía"
Mar adentro,https://www.filmaffinity.com/es/film936995.html,Sí,7.2,101980.0,2004.0,"Javier Bardem, Belén Rueda, Lola Dueñas, Mabel Rivera, Clara Segura, Joan Dalmau, Tamar Novas, Josep Maria Pou, Celso Bugallo, Francesc Garrido",Alejandro Amenábar,"Sogecine, Himenóptero, UGC Images, Eyescreen, RTVE, Canal+ España, Televisión de Galicia (TVG)","Images,Eyescreen,RTVE,Canal+","Drama, Basado en hechos reales, Discapacidad, Biográfico, Años 90","2004: Oscar: Mejor película habla no inglesa. 2 nominaciones, 
2004: Globos de Oro: Mejor Película de habla no inglesa. 2 nominaciones, 
2004: Festival de Venecia: León de Plata - Premio Especial del Jurado, Mejor Actor (Bardem), 
2004: Premios del Cine Europeo: Mejor Director, Mejor Actor (Bardem), 
2004: 14 Premios Goya, incluyendo mejor película, director, actor. 15 nominaciones, 
2004: National Board of Review: Mejor película extranjera"
20.000 especies de abejas,https://www.filmaffinity.com/es/film514090.html,Sí,7.2,3740.0,2023.0,"Sofía Otero, Patricia López Arnaiz, Ane Gabaraín, Itziar Lazkano, Martxelo Rubio, Sara Cózar, Miguel Garcés, Unax Hayden, Andere Garabieta",Estibaliz Urresola Solaguren,"Gariza Films, Inicia Films, ETB, ICAA, Movistar Plus+, RTVE","Films,Inicia","Drama, Infancia, Transexualidad / transgénero","2023: Festival de Berlín: Oso de Plata - Mejor interpretación protag. (Sofía Otero), 
2023: Festival de Málaga: Biznaga de Oro y Mejor actriz de reparto (Arnaiz)"
En 80 días,https://www.filmaffinity.com/es/film549533.html,Sí,7.2,1270.0,2010.0,"Itziar Aizpuru, Mariasun Pagoaga, José Ramón Argoitia, Ane Gabaraín, Zorion Eguileor, Patricia López Arnaiz",José Mari Goenaga,"Irusoin, Moriarti Produkzioak",Produkzioak,"Drama, Drama romántico, Vejez / Madurez, Homosexualidad",
Cielo negro,https://www.filmaffinity.com/es/film455080.html,Sí,7.2,1578.0,1951.0,"Susana Canales, Fernando Rey, Luis Prendes, Teresa Casal, Manuel Arbó, Rafael Bardem, Raúl Cancio, Porfiria Sanchiz, José Isbert, Manolo Morán, Casimiro Hurtado, Julia Caba Alba, Francisco Pierrá",Manuel Mur Oti,Intercontinental Films,Films,"Drama, Discapacidad, Melodrama",
"Los jueves, milagro",https://www.filmaffinity.com/es/film997032.html,Sí,7.2,5149.0,1957.0,"José Isbert, Richard Basehart, Paolo Stoppa, Alberto Romea, Juan Calvo, José Luis López Vázquez, Félix Fernández, Manuel Alexandre, Mariano Ozores, Félix Briones",Luis García Berlanga,"Ariel P.C, Domiziana Internazionale Cinematografica",España-Italia;Ariel,"Comedia, Fantástico, Sátira, Vida rural, Religión",
Arrebato,https://www.filmaffinity.com/es/film260556.html,Sí,7.2,11727.0,1979.0,"Eusebio Poncela, Cecilia Roth, Will More, Marta Fernández-Muro, Carmen Giralt, Luis Ciges, Antonio Gasset, Helena Fernán-Gómez, Teresa Fernández Muro, Olvido Gara ""Alaska""",Iván Zulueta,Nicolás Astiarraga P.C.,Astiarraga,"Intriga, Drama, Drogas, Cine experimental, Película de culto, Cine dentro del cine","1981: Fantasporto: Premio de la crítica, mejor actor y guión. Nominada a mejor película"
La escopeta nacional,https://www.filmaffinity.com/es/film608039.html,Sí,7.2,15710.0,1978.0,"José Sazatornil, Luis Escobar, Antonio Ferrandis, José Luis López Vázquez, Rafael Alonso, Agustín González, Mónica Randall, Laly Soldevila, Félix Rotaeta, Amparo Soler Leal, Luis Ciges, Chus Lampreave, Bárbara Rey",Luis García Berlanga,"InCine S.A, Impala","S.A,Impala","Comedia, Caza, Comedia negra",
Historias de la radio,https://www.filmaffinity.com/es/film233571.html,Sí,7.2,4555.0,1955.0,"Francisco Rabal, Margarita Andrey, Tony Leblanc, José Luis Ozores, José Isbert, Ángel de Andrés, Alberto Romea, Guadalupe Muñoz Sampedro, José María Lado, Alberto Romea, Juanjo Menéndez, Juan Calvo, Pedro Porcel",José Luis Sáenz de Heredia,Chapalo Films,Films,"Comedia, Radio, Película de episodios",
Maixabel,https://www.filmaffinity.com/es/film375190.html,Sí,7.2,14771.0,2021.0,"Blanca Portillo, Luis Tosar, Urko Olazabal, María Cerezuela, Arantxa Aranguren, Mikel Bustamante, Bruno Sevilla, Jone Laspiur, David Blanka",Icíar Bollaín,"Kowalski Films, Feel good Media, ETB, Movistar Plus+, RTVE","Films,Feel","Drama, Basado en hechos reales, Terrorismo, ETA","2021: 3 Premios Goya: Mejor actriz, mejor actor de reparto y mejor actriz revelación, 
2021: Festival de San Sebastián: Premio Cine Vasco. Sección oficial a concurso, 
2021: Premios Forqué: Mejor actriz y Premio al Cine y Educación en valores, 
2021: Premios Feroz: Mejor película-drama y actor sec. (Olazabal). 8 nominaciones, 
2022: Premios Platino: Mejor actriz (Blanca Portillo). 8 nominaciones"
Salvador (Puig Antich),https://www.filmaffinity.com/es/film837419.html,Sí,7.2,24276.0,2006.0,"Daniel Brühl, Tristán Ulloa, Leonardo Sbaraglia, Leonor Watling, Ingrid Rubio, Celso Bugallo, Mercedes Sampietro, Olalla Escribano, Carlota Olcina, Joel Joan, Bea Segura, Aida Folch, Biel Durán",Manuel Huerga,"Mediapro, Future Films",Films,"Drama, Basado en hechos reales, Años 70, Drama carcelario, Biográfico",2006: 1 Premio Goya: guion original. 11 nominaciones.
¿Quién puede matar a un niño?,https://www.filmaffinity.com/es/film294646.html,Sí,7.2,13377.0,1976.0,"Lewis Fiander, Prunella Ransome, Antonio Iranzo, Miguel Narros, María Luisa Arias, Marisa Porcel, María Druille, Lourdes de la Cámara, Roberto Nauta, Luis Ciges",Narciso Ibáñez Serrador,Penta Films,Films,"Terror, Intriga, Thriller, Infancia, Película de culto",", 1977: Festival de cine fantástico de Avoriaz. 1 premio. 2 nominaciones"
La voz dormida,https://www.filmaffinity.com/es/film184543.html,Sí,7.2,19931.0,2011.0,"Inma Cuesta, María León, Marc Clotet, Daniel Holguín, Ana Wagener, Antonio Dechent, Javier Godino, Teresa Calo, Jesús Noguero, Miryam Gallego, Begoña Maestre, Fermí Reixach",Benito Zambrano,Warner Bros. España,Bros.,"Drama, Posguerra española, Años 40","2011: 3 Premios Goya: Mejor actriz sec. (Wagener), actriz rev. (León) y canción. 9 nom. , 
2011: Festival de San Sebastián: Sección oficial a concurso, 
2011: Premios Forqué: Nominada a Mejor película y mejor actriz (María León)"
La isla mínima,https://www.filmaffinity.com/es/film575568.html,Sí,7.2,71962.0,2014.0,"Raúl Arévalo, Javier Gutiérrez, Nerea Barros, Antonio de la Torre, Jesús Castro, Mercedes León, Manolo Solo, Jesús Carroza, Cecilia Villanueva, Salva Reina, Juan Carlos Villanueva, María Varod, Perico Cervantes",Alberto Rodríguez,"Atresmedia Cine, Atípica Films, Sacromonte Films","Cine,Atípica","Cine negro, Thriller, Policíaco, Años 80, Neo-noir, Crimen, Asesinos en serie, Secuestros / Desapariciones, Vida rural, Buddy Film","2014: 10 Premios Goya: incluyendo Mejor película, director y actor. 17 Nom., 
2015: Premios del Cine Europeo: Premio del Público al mejor film europeo, 
2014: Festival de San Sebastián: Mejor actor (Gutiérrez) y fotografía, 
2014: Premios Ariel: Nominada a Mejor película iberoamericana, 
2014: Premios Feroz: Mejor película drama, director, actor, música, tráiler. 10 nom., 
2014: Premios Forqué: Mejor película y Mejor actor (Gutiérrez). 3 nominaciones"
Vida en sombras,https://www.filmaffinity.com/es/film176819.html,Sí,7.2,1494.0,1949.0,"Fernando Fernán Gómez, María Dolores Pradera, Isabel de Pomés, Alfonso Estela, Arturo Cámara, Camino Garrigó, María Severini, Mary Santpere, Juan López, Félix de Pomés, Graciela Crespo, Fernando Sancho",Llorenç Llobet-Gràcia,Castilla Films,Films,"Drama, Guerra Civil Española, Posguerra española, Cine dentro del cine",
El nido,https://www.filmaffinity.com/es/film567167.html,Sí,7.2,2303.0,1980.0,"Héctor Alterio, Ana Torrent, Luis Politti, Patricia Adriani, Mercedes Alonso, Agustín González, María Luisa Ponte, Amparo Baró, Luisa Rodrigo, Mauricio Calvo, Ovidi Montllor",Jaime de Armiñán,"A-Punto ELSA, Cinespania S.A.","ELSA,Cinespania","Drama, Naturaleza","1980: Nominada al Oscar: Mejor película de habla no inglesa, 
1980: Festival de Montreal: Mejor actriz (Ana Torrent)"
Orgullo,https://www.filmaffinity.com/es/film426398.html,Sí,7.2,784.0,1955.0,"Marisa Prado, Alberto Ruschel, Eduardo Calvo, Beni Deus, Cándida Losada, Enrique Diosdado, Fernando Nogueras, Félix Fernández, Matilde Guarnerio, Xan das Bolas, Rufino Inglés",Manuel Mur Oti,Celta Films S.A,Films,"Drama, Romance, Vida rural, Drama romántico",
Camino,https://www.filmaffinity.com/es/film373499.html,Sí,7.2,42620.0,2008.0,"Nerea Camacho, Carme Elías, Mariano Venancio, Manuela Vellés, Ana Gracia, Lola Casamayor, Lucas Manzano, Juanma Lara, Pepe Ocio, Claudia Otero, Jordi Dauder, Emilio Gavira, Miriam Raya, Jan Cornet",Javier Fesser,"Películas Pendelton, Mediapro","Pendelton,Mediapro","Drama, Basado en hechos reales, Enfermedad, Religión, Familia, Infancia","2008: 6 premios Goya: Mejor película, director, guión, actriz, actor sec. y actriz revelación, 
2008: Premios Gaudí: Mejor película europea, 
2008: Premios Forqué: Mejor película , 2008: Festival de San Sebastián. 1 nominación"
Barrio,https://www.filmaffinity.com/es/film690962.html,Sí,7.2,30882.0,1998.0,"Críspulo Cabezas, Timy, Eloi Yebra, Marieta Orozco, Alicia Sánchez, Enrique Villén, Francisco Algora, Chete Lera, Daniel Guzmán",Fernando León de Aranoa,"Sogetel, MGN Filmes, Elías Querejeta P.C.","Filmes,Elías","Drama, Adolescencia, Drama social, Amistad","1998: Festival de San Sebastián: Concha de Plata: mejor director, 
1998: 3 Premios Goya: mejor director, guión y actriz revelación (Marieta Orozco), 
1998: Premios Forqué: Mejor película "
Gartxot,https://www.filmaffinity.com/es/film348258.html,Sí,7.1,172.0,2011.0,No se encontró información de reparto,Asisko Urmeneta,Somuga,No se encontró información de coproducción,"Animación, Drama, Música, Animación para adultos",
Familia,https://www.filmaffinity.com/es/film887577.html,Sí,7.1,13806.0,1996.0,"Juan Luis Galiardo, Amparo Muñoz, Ágata Lys, Elena Anaya, Chete Lera, Juan Querol, Raquel Rodrigo, Aníbal Carbonero",Fernando León de Aranoa,"Elías Querejeta, Esicma, RTVE, Canal+ España, Albares Production","Querejeta,Esicma,RTVE,Canal+","Comedia, Drama, Familia, Teatro","1997: Premios Goya: mejor dirección novel, 1996: Festival de Valladolid - Seminci. 1 premio. "
El buen patrón,https://www.filmaffinity.com/es/film925403.html,Sí,7.1,23986.0,2021.0,"Javier Bardem, Manolo Solo, Almudena Amor, Óscar de la Fuente, Sonia Almarcha, Fernando Albizu, Tarik Rmili, Rafa Castejón, Celso Bugallo, Yaël Belicha, Martín Páez, Daniel Chamorro, María de Nati, Mara Guil, Pilar Matas",Fernando León de Aranoa,"Reposado Producciones, Mediapro, RTVE, TV3, MK2 Films","Producciones,Mediapro,RTVE,TV3,MK2","Comedia, Drama, Trabajo/empleo","2021: 6 Premios Goya: incluyendo mejor película, director y actor (Javier Bardem), 
2021: Festival de San Sebastián: Sección oficial largometrajes a concurso, 
2022: Premios del Cine Europeo: Mejor comedia, 
2021: Premios Forqué: Mejor película y mejor actor (Bardem), 
2021: Premios Feroz: Mejor comedia, actor (Bardem) y guion, 
2021: Premios Ariel: Mejor película iberoamericana"
También la lluvia,https://www.filmaffinity.com/es/film240485.html,Sí,7.1,27843.0,2010.0,"Luis Tosar, Gael García Bernal, Karra Elejalde, Juan Carlos Aduviri, Raúl Arévalo, Cassandra Ciangherotti, Carlos Santos, Dani Currás, Vicente Romero",Icíar Bollaín,Morena Films,España-Francia-México;Morena,"Drama, Drama social, Cine dentro del cine","2011: Festival de Berlín (Sección Panorama): Premio del público, 
2011: Premios del Cine Europeo: Nominada a Premio del Público, 
2010: 3 Premios Goya: Actor de reparto (Elejalde), Música original, Dir. de producción, 
2010: Premios Ariel: Mejor película iberoamericana (ex aequo), 
2010: Premios Forqué: Mejor actor (Luis Tosar). 2 nominaciones"
Hable con ella,https://www.filmaffinity.com/es/film780724.html,Sí,7.1,55506.0,2002.0,"Javier Cámara, Leonor Watling, Darío Grandinetti, Rosario Flores, Geraldine Chaplin, Mariola Fuentes, Ana Fernández, Cecilia Roth, Paz Vega, José Sancho, Loles León, Elena Anaya, Marisa Paredes",Pedro Almodóvar,El Deseo,Deseo,"Drama, Romance, Melodrama, Enfermedad, Discapacidad, Toros, Amistad","2002: Oscar: Mejor guion original. 2 nominaciones, 
2002: Globos de Oro: Mejor película extranjera, 
2002: 2 Premios BAFTA: Mejor película de habla no inglesa y guion original, 
2002: Premios César: Mejor película europea, 
2002: 5 Premios del Cine Europeo: incluyendo mejor película y director, 
2002: Premios Goya: Mejor música. 7 nominaciones"
El día de la bestia,https://www.filmaffinity.com/es/film926890.html,Sí,7.1,74191.0,1995.0,"Álex Angulo, Santiago Segura, Armando de Razza, María Grazia Cucinotta, Terele Pávez, Saturnino García, Nathalie Seseña, Jimmy Barnatan, Jaime Blanch, Antonio Dechent, El Gran Wyoming, Manuel Tallafé, Antonio de la Torre",Álex de la Iglesia,"Iberoamericana, Sogetel, Canal+ España",No se encontró información de coproducción,"Comedia, Acción, Fantástico, Terror, Navidad, Comedia de terror, Película de culto","1995: 6 Premios Goya, incluyendo mejor director y actor revelación (Segura). 14 nominaciones, 
1995: Festival de Sitges: Nominada a mejor película, 
1996: Méliès d'or (Mejor película)"
Creatura,https://www.filmaffinity.com/es/film548527.html,Sí,7.1,1102.0,2023.0,"Elena Martín, Oriol Pla, Àlex Brendemühl, Clàudia Malagelada, Clara Segura, Mila Borràs, Marc Cartanyà, Carla Linares, Teresa Vallicrosa, Cristina Colom, Bernat Roqué, David Vert",Elena Martín,"Vilaüt Films, Lastor Media, Avalon P.C, Elastica Films, TV3, Filmin","Films,Lastor","Drama, Sexualidad y pornografía",2023: Festival de Cannes: Mejor película europea (Quincena de realizadores)
Las bicicletas son para el verano,https://www.filmaffinity.com/es/film935939.html,Sí,7.1,8170.0,1984.0,"Amparo Soler Leal, Agustín González, Victoria Abril, Alicia Hermida, Gabino Diego, Marisa Paredes, Patricia Adriani, Aurora Redondo, Laura del Sol, Emilio Gutiérrez Caba, Carlos Tristancho, Guillermo Marín, Miguel Rellán",Jaime Chávarri,"InCine S.A, Jet Films, Impala, Alfredo Matas","S.A,Jet","Drama, Guerra Civil Española, Años 30","1984: Festival Internacional Karlovy Vary: Mejor actor (Agustín González), 
, 
"
Magical Girl,https://www.filmaffinity.com/es/film764231.html,Sí,7.1,26175.0,2014.0,"Luis Bermejo, Bárbara Lennie, José Sacristán, Israel Elejalde, Lucía Pollán, Alberto Chaves, Teresa Soria Ruano, Miquel Insúa, Elisabet Gelabert, Javier Botet, Eva Llorach, David Pareja, Marina Andruix",Carlos Vermut,"Aquí y Allí Films, RTVE, Canal+ España, Sabre Producciones",y,"Drama, Crimen, Enfermedad, Historias cruzadas, Drama psicológico","2014: Premios Goya: Mejor actriz (Bárbara Lennie). 7 nominaciones, 
2014: Festival de San Sebastián: Concha de oro (mejor película) y Mejor director, 
2015: Premios Fénix: 4 nominaciones incluyendo Mejor actor (Sacristán), 
2014: Premios Feroz: Mejor actriz, actor de reparto, guión y cartel. 8 Nom., 
2014: Premios Gaudí: Nominada a Mejor película europea, 
2014: Premios Forqué: Mejor actriz (Bárbara Lennie). 3 nominaciones"
